期間指定,2011/01/01〜2011/12/31
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2011-07-04,"9,986","9,993","10,008","9,942","9,977","9,977",-9,-1,,"2,591","11,973"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2011-07-05,"9,977","9,984","10,018","9,952","9,999","9,999",22,-1,,787,"12,107"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2011-07-06,"9,999","10,004","10,088","9,973","10,053","10,046",47,-4,,"2,572","11,977"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2011-07-07,"10,046","10,063","10,204","10,029","10,185","10,185",139,-1,,"2,603","11,936"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2011-07-08,"10,185","10,195","10,195","10,007","10,063","10,063",-122,-1,,"3,161","11,726"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2011-07-11,"10,063","10,026","10,114","9,872","9,906","9,897",-166,-1,,"3,465","12,676"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2011-07-12,"9,897","9,917","9,974","9,784","9,816","9,816",-81,-1,,"3,396","12,642"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2011-07-13,"9,816","9,827","10,023","9,827","9,930","9,930",114,-5,,"2,660","12,795"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2011-07-14,"9,930","9,934","10,004","9,878","9,906","9,906",-24,-1,,"3,540","13,357"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2011-07-15,"9,906","9,941","10,019","9,911","9,983","9,983",77,-1,,"2,008","13,617"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2011-07-18,"9,983",,,,,"9,983",,,,,"13,617"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2011-07-19,"9,983","9,891","10,005","9,879","10,001","10,001",18,-1,,"1,774","13,807"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2011-07-20,"10,001","10,006","10,050","9,987","10,038","10,038",37,-4,,"1,305","13,933"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2011-07-21,"10,038","10,048","10,124","9,978","10,106","10,106",68,-1,,"2,611","14,558"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2011-07-22,"10,106","10,120","10,172","10,088","10,142","10,150",44,-1,,"1,921","15,163"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2011-07-25,"10,150","10,087","10,112","10,038","10,070","10,070",-80,-1,,"2,513","15,860"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2011-07-26,"10,070","10,067","10,140","10,047","10,052","10,071",1,-1,40,"1,540","16,146"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2011-07-27,"10,071","10,061","10,075","9,912","9,931","9,931",-140,-4,,"1,993","15,902"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2011-07-28,"9,931","9,936","9,968","9,853","9,881","9,881",-50,-1,,"3,560","16,830"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2011-07-29,"9,881","9,880","9,914","9,753","9,823","9,823",-58,-1,,"3,090","17,368"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2011-08-01,"9,823","9,947","10,043","9,738","9,821","9,821",-2,-1,,"4,093","17,625"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2011-08-02,"9,821","9,846","9,884","9,660","9,665","9,665",-156,-1,,"3,271","18,701"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2011-08-03,"9,665","9,691","9,692","9,517","9,657","9,657",-8,-3,,"3,469","19,157"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2011-08-04,"9,657","9,694","9,773","9,305","9,314","9,320",-337,-1,,"5,393","19,316"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2011-08-05,"9,320","9,311","9,463","9,113","9,309","9,309",-11,-1,,"8,219","19,751"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2011-08-08,"9,309","9,162","9,255","8,743","8,792","8,783",-526,-1,,"5,893","20,638"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2011-08-09,"8,783","8,757","9,153","8,655","9,142","9,142",359,-1,,"9,418","20,191"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2011-08-10,"9,142","9,171","9,195","8,739","8,761","8,747",-395,-3,,"3,753","20,255"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2011-08-11,"8,747","8,787","9,140","8,763","9,053","9,053",306,-1,,"3,827","20,060"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2011-08-12,"9,053","9,121","9,121","8,850","9,044","9,031",-22,-1,,"2,456","19,985"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2011-08-15,"9,031","9,076","9,156","9,027","9,156","9,156",125,-1,,"1,290","20,007"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2011-08-16,"9,156","9,141","9,154","8,985","9,069","9,058",-98,-1,36,"1,787","20,018"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2011-08-17,"9,058","9,046","9,108","8,997","9,041","9,041",-17,-3,,921,"20,171"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2011-08-18,"9,041","9,036","9,048","8,667","8,742","8,742",-299,-1,,"3,258","20,183"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2011-08-19,"8,742","8,752","8,795","8,593","8,614","8,614",-128,-1,,"3,482","20,232"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2011-08-22,"8,614","8,654","8,777","8,596","8,661","8,661",47,-1,,"2,487","20,132"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2011-08-23,"8,661","8,680","8,849","8,632","8,837","8,837",176,-1,,"1,842","20,474"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2011-08-24,"8,837","8,824","8,834","8,623","8,771","8,771",-66,-3,,"2,319","20,603"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2011-08-25,"8,771","8,760","8,865","8,717","8,732","8,732",-39,-1,,"2,212","20,861"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2011-08-26,"8,732","8,731","8,818","8,639","8,788","8,788",56,-1,491,"2,191","20,804"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2011-08-29,"8,788","8,789","8,961","8,753","8,953","8,947",159,-1,,"2,083","20,190"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2011-08-30,"8,947","8,959","8,999","8,872","8,936","8,922",-25,-1,,"1,495","20,045"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2011-08-31,"8,922","8,908","9,085","8,898","9,023","9,034",112,-3,,"2,041","19,620"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2011-09-01,"9,034","9,030","9,098","8,983","8,997","9,003",-31,-1,,"1,976","19,581"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2011-09-02,"9,003","8,997","9,010","8,801","8,820","8,828",-175,-1,,"3,366","19,529"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2011-09-05,"8,828","8,809","8,841","8,654","8,673","8,683",-145,-1,,"1,872","19,659"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2011-09-06,"8,683","8,682","8,727","8,588","8,727","8,727",44,-1,,"2,990","19,570"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2011-09-07,"8,727","8,747","8,874","8,702","8,854","8,861",134,-3,,"2,054","19,928"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2011-09-08,"8,861","8,879","8,879","8,746","8,788","8,769",-92,-1,,"1,840","19,907"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2011-09-09,"8,769","8,778","8,806","8,503","8,563","8,556",-213,-1,,"3,577","20,634"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2011-09-12,"8,556","8,559","8,573","8,430","8,568","8,568",12,-1,,"3,314","21,727"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2011-09-13,"8,568","8,587","8,663","8,515","8,653","8,653",85,-1,,"1,907","22,072"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2011-09-14,"8,653","8,648","8,726","8,497","8,643","8,643",-10,-4,20,"2,911","22,235"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2011-09-15,"8,643","8,652","8,792","8,617","8,790","8,790",147,-1,,"2,531","22,365"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2011-09-16,"8,790","8,790","8,896","8,771","8,871","8,883",93,,,"2,209","22,564"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2011-09-19,"8,883","8,822","8,829","8,675","8,742","8,742",-141,-1,,"1,525","22,964"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2011-09-20,"8,742","8,724","8,795","8,688","8,698","8,698",-44,-4,,"1,558","23,311"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2011-09-21,"8,698","8,711","8,776","8,602","8,605","8,605",-93,-1,,"1,529","23,405"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2011-09-22,"8,605","8,615","8,641","8,334","8,449","8,434",-171,,,"3,075","24,387"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2011-09-23,"8,434","8,418","8,548","8,330","8,518","8,506",72,-1,,"2,105","24,547"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2011-09-26,"8,506","8,566","8,566","8,331","8,541","8,532",26,-1,,"2,687","24,222"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2011-09-27,"8,532","8,531","8,782","8,487","8,685","8,694",162,-1,"6,874","2,595","24,136"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2011-09-28,"8,694","8,643","8,684","8,540","8,550","8,550",-144,-3,,"1,642","24,059"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2011-09-29,"8,550","8,564","8,773","8,502","8,720","8,720",170,-1,,"2,244","23,885"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2011-09-30,"8,720","8,735","8,763","8,567","8,574","8,574",-146,-1,,"1,953","23,897"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2011-10-03,"8,574","8,589","8,604","8,398","8,398","8,398",-176,-1,,"1,771","23,552"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2011-10-04,"8,398","8,404","8,552","8,329","8,541","8,541",143,-1,,"2,563","22,871"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2011-10-05,"8,541","8,533","8,541","8,347","8,520","8,520",-21,-4,,"1,780","22,397"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2011-10-06,"8,520","8,511","8,606","8,470","8,596","8,596",76,-1,,"1,909","21,943"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2011-10-07,"8,596","8,598","8,669","8,561","8,567","8,574",-22,,,"2,054","21,948"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2011-10-10,"8,574","8,621","8,781","8,606","8,781","8,781",207,-1,,"1,886","22,024"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2011-10-11,"8,781","8,771","8,809","8,710","8,735","8,747",-34,-1,,"1,321","21,802"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2011-10-12,"8,747","8,726","8,906","8,686","8,839","8,828",81,-3,,"1,989","22,041"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2011-10-13,"8,828","8,834","8,855","8,747","8,800","8,800",-28,-1,,"1,114","21,822"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2011-10-14,"8,800","8,788","8,879","8,732","8,870","8,870",70,-1,,"1,389","21,590"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2011-10-17,"8,870","8,893","8,946","8,766","8,800","8,800",-70,-1,,"1,942","21,796"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2011-10-18,"8,800","8,785","8,880","8,681","8,841","8,852",52,-1,,"1,772","21,910"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2011-10-19,"8,852","8,826","8,836","8,711","8,740","8,740",-112,-3,,"1,104","21,963"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2011-10-20,"8,740","8,740","8,756","8,643","8,700","8,691",-49,-1,,"1,488","21,862"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2011-10-21,"8,691","8,680","8,749","8,656","8,748","8,748",57,-1,,922,"21,970"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2011-10-24,"8,748","8,737","8,849","8,718","8,824","8,841",93,-1,,"1,454","21,921"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2011-10-25,"8,841","8,830","8,869","8,670","8,686","8,686",-155,-1,,"1,826","21,837"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2011-10-26,"8,686","8,691","8,799","8,655","8,790","8,790",104,-3,,"1,692","21,824"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2011-10-27,"8,790","8,796","9,083","8,733","9,025","9,064",274,-1,,"3,196","22,084"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2011-10-28,"9,064","9,048","9,089","8,996","9,050","9,050",-14,-1,,"1,337","22,066"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2011-10-31,"9,050","9,036","9,157","8,842","8,842","8,842",-208,-2,,"2,474","22,158"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2011-11-01,"8,842","8,862","8,944","8,680","8,705","8,705",-137,-3,,"3,133","22,243"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2011-11-02,"8,705","8,735","8,737","8,605","8,709","8,709",4,,,"2,149","22,479"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2011-11-03,"8,709","8,682","8,814","8,554","8,789","8,789",80,-1,,"5,932","22,390"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2011-11-04,"8,789","8,791","8,817","8,704","8,740","8,740",-49,-1,,"2,511","22,220"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2011-11-07,"8,740","8,794","8,811","8,685","8,806","8,792",52,-1,,"1,578","22,199"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2011-11-08,"8,792","8,781","8,786","8,644","8,752","8,752",-40,-1,,"1,816","22,107"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2011-11-09,"8,752","8,761","8,764","8,539","8,575","8,583",-169,-3,,"2,868","22,299"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2011-11-10,"8,583","8,575","8,593","8,459","8,535","8,527",-56,-1,,"2,219","22,243"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2011-11-11,"8,527","8,546","8,615","8,460","8,594","8,594",67,-1,,"1,939","22,035"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2011-11-14,"8,594","8,662","8,662","8,533","8,568","8,568",-26,-1,,"1,494","22,215"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2011-11-15,"8,568","8,558","8,595","8,494","8,555","8,555",-13,-1,,"1,613","21,547"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2011-11-16,"8,555","8,555","8,566","8,404","8,406","8,406",-149,-3,,"2,353","21,478"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2011-11-17,"8,406","8,401","8,491","8,356","8,405","8,405",-1,-1,,"2,922","21,717"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2011-11-18,"8,405","8,392","8,455","8,365","8,397","8,397",-8,-2,,"1,164","21,609"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2011-11-21,"8,397","8,368","8,380","8,226","8,270","8,262",-135,-1,,"2,629","21,795"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2011-11-22,"8,262","8,267","8,355","8,251","8,290","8,278",16,,,"2,157","21,489"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2011-11-23,"8,278","8,271","8,291","8,137","8,143","8,143",-135,-3,,"3,938","21,592"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2011-11-24,"8,143","8,160","8,219","8,117","8,140","8,133",-10,-1,,"2,151","21,545"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2011-11-25,"8,133","8,135","8,204","8,105","8,115","8,121",-12,-1,40,"2,900","21,616"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2011-11-28,"8,121","8,212","8,416","8,196","8,402","8,402",281,-1,,"3,259","21,349"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2011-11-29,"8,402","8,392","8,502","8,351","8,441","8,441",39,-1,,"3,733","19,838"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2011-11-30,"8,441","8,426","8,663","8,361","8,662","8,662",221,-3,,"4,707","19,741"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2011-12-01,"8,662","8,652","8,682","8,556","8,581","8,588",-74,-1,,"2,820","19,111"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2011-12-02,"8,588","8,589","8,752","8,584","8,641","8,641",53,-1,,"2,926","18,521"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2011-12-05,"8,641","8,729","8,734","8,647","8,672","8,680",39,-1,,"1,160","18,234"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2011-12-06,"8,680","8,674","8,674","8,546","8,602","8,602",-78,-1,,"3,093","17,344"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2011-12-07,"8,602","8,613","8,732","8,602","8,696","8,696",94,-3,,"1,974","17,831"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2011-12-08,"8,696","8,707","8,718","8,519","8,519","8,519",-177,-1,,"1,739","18,273"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2011-12-09,"8,519","8,555","8,660","8,505","8,649","8,649",130,-1,,"2,675","10,406"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2011-12-12,"8,649","8,667","8,685","8,500","8,565","8,565",-84,-1,,"2,563","10,672"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2011-12-13,"8,565","8,567","8,626","8,477","8,506","8,506",-59,-1,,"2,365","10,729"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2011-12-14,"8,506","8,528","8,538","8,427","8,431","8,431",-75,-3,,"1,815","10,413"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2011-12-15,"8,431","8,433","8,457","8,376","8,412","8,412",-19,-1,,"2,428","10,345"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2011-12-16,"8,412","8,422","8,456","8,366","8,391","8,379",-33,-1,,"1,590","10,358"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2011-12-19,"8,379","8,379","8,379","8,278","8,287","8,287",-92,-1,,"2,667","10,620"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2011-12-20,"8,287","8,296","8,491","8,296","8,484","8,484",197,-4,,"2,133","10,754"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2011-12-21,"8,484","8,490","8,515","8,403","8,470","8,470",-14,-1,,"2,312","10,633"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2011-12-22,"8,470","8,465","8,495","8,391","8,485","8,493",23,,,"1,365","10,727"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2011-12-23,"8,493","8,499","8,564","8,484","8,553","8,553",60,-1,,"1,638","10,757"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2011-12-26,"8,553","8,533","8,555","8,441","8,467","8,467",-86,-1,,870,"10,662"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2011-12-27,"8,467","8,456","8,488","8,433","8,472","8,472",5,-1,"1,238",835,"10,853"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2011-12-28,"8,472","8,470","8,470","8,359","8,359","8,359",-113,-5,,"1,799","10,886"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2011-12-29,"8,359","8,383","8,451","8,335","8,445","8,445",86,-1,,"1,665","10,736"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2011-12-30,"8,445","8,444","8,474","8,408","8,429","8,429",-16,,,988,"10,717"
